site,longitude,latitude,charger_num,total_duration,total_volume,avg_power,perimeter,area
308,4.907430410385,52.3437232971,2,5759.482758620688,36860.68965517241,3.200000000000002,449.4635953060962,15256.606216657963
311,4.84854602814,52.3529701233,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1379817593112,11585.910414072763
312,4.89710736275,52.3651561737,2,10228.162280701752,65460.23859649124,6.400000000000004,452.7873778769485,15395.911289590847
315,4.88248920441,52.324798584,1,8389.113003478544,53829.59115360866,6.404732568163645,398.9658282951096,11578.531837454206
316,4.91449022293,52.3454437256,2,10892.166666666664,69709.86666666668,3.200000000000002,399.0919590494982,11583.937935525382
317,4.99338388443,52.2935256958,1,9811.056685042942,62790.76278427483,6.400000000000001,398.7750769604264,11570.3552410963
319,4.8905652364100005,52.33937072749999,3,46211.39606208592,296031.47066004184,6.401577522721216,412.1549746366743,12596.64900871517
320,4.82570791245,52.3737068176,1,5330.749999999999,34116.80000000001,6.400000000000003,399.2648952660445,11591.349489009272
321,4.8937997818,52.4066581726,1,10184.166666666666,65178.666666666686,6.400000000000004,399.4669039327413,11600.00601568572
322,4.906294584275001,52.40152549745,2,5221.333333333332,33416.53333333334,3.200000000000002,484.8038680850305,15581.132876765854
323,4.8359670639050005,52.38397789005,2,5765.993243243242,36902.35675675676,3.200000000000002,424.9976010588739,13478.78154771753
324,4.88449859619,52.3538122177,4,28550.51972776247,182753.1929243465,6.400837696606137,599.5925122385877,23800.87038644034
326,4.80675888062,52.349281311,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1154225625183,11584.943560683054
327,4.89295291901,52.3618659973,1,4931.208333333332,31559.73333333334,6.400000000000005,399.1924064949478,11588.242921995412
328,4.875474095345,52.356081008925,4,92401.92234376897,591790.1067941593,6.4035494261227335,558.8463675572646,19941.750429630792
329,4.8979678154,52.347871780350005,2,31675.625,202724.0,3.2,417.9632379243772,13035.413320207585
330,4.936083316803334,52.34765879313333,3,84215.7796701452,539120.2578202755,4.268244189387882,487.86671830947125,17815.298062033802
331,4.8360748291,52.355506897,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1534985956399,11586.57543474588
335,4.860699415205,52.32817840575,2,9811.056685042942,62790.76278427483,3.2000000000000006,418.72605157950346,12536.863997720027
336,4.88924121857,52.3722839355,1,16778.226006957088,107659.18230721731,6.404732568163645,399.2561816366199,11590.976066365823
339,4.91493320465,52.3592414856,2,19281.11300347854,123538.39115360868,6.4023662840818245,399.1763466522063,11587.554645391196
342,4.8788318634,52.3747749329,1,4174.177405498282,26714.735395189004,6.400000000000001,399.2714368399749,11591.629826885854
343,4.92688512802,52.3632774353,1,1107.791666666666,7163.466666666667,6.43694132432148,399.2010444165586,11588.613114547732
345,4.86232995987,52.3517742157,2,74686.08333333333,477990.9333333332,6.400000000000002,431.1307244266126,13100.78116787435
346,4.86532020569,52.3280448914,1,5192.916666666666,33234.66666666667,6.400000000000006,398.9856507253799,11579.381475433484
347,4.81926822662,52.3477706909,1,9811.056685042942,62790.76278427483,6.400000000000001,399.10618575789584,11584.547681230517
348,4.89586019516,52.3395080566,1,5145.749999999999,32932.80000000001,6.400000000000004,399.055678640202,11582.382961325096
350,4.79323816299,52.378868103,1,10707.666666666666,68529.06666666668,6.400000000000004,399.29650912007713,11592.704284222518
352,4.92866373062,52.391746521,1,4683.583333333332,29974.933333333334,6.400000000000005,399.37543634838914,11596.086555466642
354,4.8285677433,52.355846405,2,5227.083333333332,33453.33333333334,3.200000000000002,405.6524046258106,12089.883157316814
355,4.857216596604999,52.37587165835,2,5694.583333333332,36445.33333333334,3.200000000000002,494.6582656696748,16125.682657710311
359,4.86006689072,52.34116745,1,11199.91435185185,71679.45185185187,6.400000000000003,399.0658199465197,11582.817620007474
362,4.86982321739,52.35334014895,2,74855.32133681187,479213.3244869418,6.402366284081822,443.5418748480411,14185.98626941649
364,4.89470386505,52.3517875671,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1307491851533,11585.60043824376
365,4.87760591507,52.3826255798,1,5753.041666666665,36819.46666666667,6.400000000000004,399.31953079329537,11593.690849590866
370,4.79732990265,52.3646583557,1,8389.113003478544,53829.59115360866,6.404732568163645,399.2094963104023,11588.975332709722
371,4.885633309679999,52.3576227824,3,85637.7233517096,548081.4294509416,4.266666666666668,472.0188818414402,16546.105946603708
373,4.937994003296667,52.36845652263333,3,9337.213235294115,59758.16470588236,4.266666666666669,531.9607109374998,20286.710812058463
374,4.91891622543,52.3497428894,1,9811.056685042942,62790.76278427483,6.400000000000001,399.11824509469153,11585.0645309065
375,4.934855461125,52.36231422425,2,10470.517286521435,67016.1106337372,6.410061832225721,433.0194879246665,14058.168734878742
376,5.01516914368,52.3070716858,1,5392.708333333332,34513.33333333334,6.400000000000004,398.8576560562693,11573.895128560993
377,4.8498224020025,52.3406639099,4,32486.05934029042,208189.3156405507,6.402366284081825,412.1628801639976,12597.017399769376
378,4.907969792686667,52.344280242900005,3,2068.514235677495,13309.691108335974,6.411252633895263,438.9604294298061,14614.526720525157
383,4.97280597687,52.292098999,1,9811.056685042942,62790.76278427483,6.400000000000001,398.76638358951527,11569.982575163893
384,4.8675160408,52.3747673035,1,5142.499999999999,32912.00000000001,6.400000000000004,399.2713901122879,11591.627824391402
385,4.83849732081,52.3530972799,3,12683.196336811876,81311.724486942,4.268244189387883,516.6064496221826,19428.42712987482
387,4.971919536595,52.3712120056,2,7308.81360435101,46755.740401179806,3.1995795720143883,415.87377738353786,12682.975866505229
388,4.86174583435,52.3238487244,1,6556.291666666665,41960.26666666668,6.400000000000004,398.96002907131,11578.283266555423
391,4.91872406006,52.3344802856,1,8389.113003478544,53829.59115360866,6.404732568163645,399.0249580645906,11581.066254021329
392,4.97881698608,52.2897415161,1,9811.056685042942,62790.76278427483,6.400000000000001,398.7520203017383,11569.366847918316
393,4.90325021744,52.4067382812,1,1164.619336569579,7626.363754045307,6.505826822405205,399.4673955457073,11600.0270810994
394,4.88729286194,52.3891983032,1,9549.348290598293,61115.82905982908,6.400000000000004,399.35981419094384,11595.41711154142
395,4.87220716476,52.3689880371,1,5395.323275862068,34530.068965517254,6.400000000000004,399.2360007569735,11590.111207068128
397,4.91104888916,52.3703384399,1,4385.416666666666,28066.66666666667,6.400000000000004,399.2442688083984,11590.465538857306
400,4.852123975755,52.3657646179,2,8389.113003478544,53829.59115360866,3.2023662840818226,440.7107025919205,14656.821646279444
402,4.788217862446667,52.34771474203333,3,18200.169688521484,116620.3539378835,4.268244189387882,508.0659650600427,16932.544631849494
403,4.900079011915,52.36109733585,2,11205.156249999996,71713.00000000001,6.400000000000004,471.1645029074557,16740.150324164068
405,4.8825302124,52.3274726868,1,12542.208333333332,80270.13333333335,6.400000000000003,398.9821564679836,11579.231703745834
406,4.9804930687,52.3217201233,1,2466.083333333332,15782.933333333332,6.400000000000005,398.94703446994026,11577.72627849015
409,4.89107704163,52.4129905701,1,5569.583333333332,35645.333333333336,6.400000000000003,399.50577244865536,11601.671497072655
410,4.89983892441,52.4216575623,1,5492.958333333332,35154.933333333334,6.400000000000004,399.5589957528383,11603.9520044707
411,4.79824781418,52.382484436,1,9811.056685042942,62790.76278427483,6.400000000000001,399.3186659208648,11593.653786789278
414,4.857379357021666,52.35214296976667,6,48142.08333333332,308109.3333333334,3.200000000000001,681.1449930463783,25248.67460046057
415,4.92039680481,52.3540077209,2,8389.113003478544,53829.59115360866,3.2023662840818226,399.14432819769536,11586.182410527734
417,4.903598546985,52.3406543732,2,8389.113003478544,53829.59115360866,3.2023662840818226,475.23215672618,16760.571806082407
421,4.86088895798,52.34669303895,2,75826.66666666666,485290.6666666668,3.2000000000000006,451.679602311746,15428.023961378089
422,4.899933815,52.3559646606,1,5327.208333333332,34094.13333333334,6.400000000000004,399.1562988868685,11586.695448974226
423,4.85364294052,52.3797912598,1,5324.083333333332,34074.133333333346,6.400000000000004,399.3021647066356,11592.946648677882
424,4.908084392545,52.3412570953,2,5579.374999999999,35708.00000000001,3.200000000000002,441.5700423949848,13744.448046273455
427,4.87905502319,52.3927001953,2,8389.113003478544,53829.59115360866,3.2023662840818226,399.381283605361,11596.33712171811
430,4.80937504768,52.35160827635001,2,9811.056685042942,62790.76278427483,3.2000000000000006,473.3951338637471,15923.94455654303
431,4.94055509567,52.3513946533,1,8389.113003478544,53829.59115360866,6.404732568163645,399.128346222105,11585.497451010038
432,4.87727022171,52.357131958,1,1030.42597280127,6614.192892594799,6.418639786286397,399.1634399955647,11587.001499991153
433,4.93519306183,52.3516349792,1,10803.624999999998,69143.20000000003,6.400000000000004,399.12981598948073,11585.560442942373
434,4.872485876085,52.3461933136,2,11187.374999999996,71599.20000000001,6.400000000000004,420.0390255734543,12583.110891842229
436,4.8437128067,52.3806915283,1,8389.113003478544,53829.59115360866,6.404732568163645,399.307680383087,11593.183016625591
437,4.873824596405,52.37413024905,2,5394.968333333332,34527.79733333334,3.200000000000002,442.7358347566921,14231.407591899446
438,4.93565797806,52.3565940857,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1601494196917,11586.860473867811
440,4.97010612488,52.2976722717,1,8389.113003478544,53829.59115360866,6.404732568163645,398.8003479148557,11571.43854072054
441,4.85759305954,52.3689880371,2,8389.113003478544,53829.59115360866,3.2023662840818226,463.1528335884454,16245.981354152158
442,4.90174293518,52.4065208435,1,5385.999999999999,34470.40000000001,6.400000000000004,399.466061170395,11599.96990360516
444,4.97008371353,52.3723144531,2,10372.833333333332,66386.13333333335,6.400000000000004,405.8597195547615,12102.635977887276
445,4.88756895065,52.3540611267,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1446548634137,11586.196410801813
446,4.860311508180001,52.3531481425,3,15326.348351709608,98088.62945094152,4.266666666666668,434.2820536216823,14104.967599460724
447,4.85464096069,52.3499946594,1,5349.076576576576,34234.090090090096,6.400000000000004,399.1197846915272,11585.130516035902
448,4.883101622263333,52.3530667623,3,23985.85234476516,152965.98833983042,6.376324916302256,551.7500293737177,19865.58877110433
452,4.851154565815,52.3707408905,2,636.6610693993503,4068.3877069009422,3.221362206622348,473.66644337134784,15617.91628436344
454,4.969917953015,52.3707351685,16,39467.35694098177,252574.0177556168,4.0005731583756265,445.2571409871857,15155.515014377948
455,4.91816091537,52.4020576477,1,11386.666666666664,72874.66666666669,6.400000000000003,399.43867536876223,11598.796422086518
456,4.919483502703333,52.33858871460001,3,14626.9466374269,93541.52514619884,6.397718545790731,472.7489667988168,16495.254809821286
458,4.90281200409,52.3535346985,1,10799.566666666666,69117.22666666668,6.400000000000004,399.1414349178771,11586.058410129668
460,4.86071777344,52.3588485718,1,5001.576576576576,32010.090090090096,6.400000000000004,399.17394257064615,11587.451613104951
461,4.99741268158,52.2995491028,1,9277.513020833332,59376.08333333334,6.400000000000004,398.8117882520434,11571.92895249404
462,4.93893480301,52.3627052307,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1975424642776,11588.463032768814
463,4.84735381603,52.357618331925,4,76499.70833333333,489594.9333333335,3.25620901367146,491.07785783357616,15944.304735251017
464,4.91185808182,52.3875389099,1,11125.999999999998,71206.40000000002,6.400000000000004,399.3496424159296,11594.98122507976
465,4.936348438265,52.36259269715,2,6318.124999999998,40436.00000000001,6.400000000000005,493.0632434502696,17302.104427412978
466,4.890712070466,52.38938064576,5,39210.03534724751,251501.297947768,3.841893027265459,467.1638836206657,16683.063993838514
468,4.849331378936667,52.384822845466665,3,6118.303790977535,39229.144262256246,4.271002040355525,512.1215661143286,18345.61665356432
471,4.798620224,52.3515319824,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1291860864628,11585.533446299223
473,4.91232776642,52.3592796326,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1765800628122,11587.56464872144
476,4.879042863845,52.385337829600005,2,35419.54166666666,350653.4625,4.950000000000003,454.973559815179,15095.647952432162
477,4.905339956285,52.36265945435,2,5327.791666666666,34097.86666666668,3.200000000000002,419.4713120505293,13000.476678551426
478,4.855433940886667,52.36809158323333,3,16778.226006957088,107659.18230721731,2.134910856054548,499.1839564707405,18510.821368153964
479,4.9073513746275,52.35536766055,4,29360.919688521484,188049.1539378835,4.801183142040913,418.56370422825074,12759.440404491952
480,4.84857177734,52.3483810425,1,5405.541666666665,34595.466666666674,6.400000000000003,399.1099176943067,11584.707628266962
481,4.89858007431,52.4069957733,2,8144.791666666664,52126.66666666667,6.400000000000004,479.2722483501159,16349.380975991497
482,4.9285569191,52.3635253906,1,2156.813333333333,13735.605333333337,6.39040284444985,399.2025619682451,11588.678151571865
483,4.90251684189,52.3515434265,2,5142.708333333332,32913.33333333334,3.200000000000002,399.1292560751303,11585.53644591436
485,4.80421876907,52.3456497192,1,9811.056685042942,62790.76278427483,6.400000000000001,399.0932183785124,11583.99190959921
487,4.87634253502,52.39002418515,2,10622.32333333333,67982.86933333335,6.400000000000004,488.0702514207418,15765.476546660955
491,4.87722682953,52.3557548523,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1550154106852,11586.640442059756
493,4.91285991669,52.3681411743,1,4879.499999999999,31228.800000000003,6.400000000000004,399.2308160626846,11589.88901330047
496,4.880096244812,52.36630477904,5,1357.367248062015,8687.150387596897,1.2800000000000007,549.618723375038,21454.044762653662
497,4.872896432875001,52.334829330450006,2,9811.056685042942,62790.76278427483,3.2000000000000006,405.6621252859874,12088.3620741548
501,4.8767735958100005,52.3753738403,2,5275.333333333333,33762.13333333334,3.200000000000002,431.66121907673033,13975.942065925894
504,4.94019985199,52.3552780151,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1520984786451,11586.515428764891
505,4.877253373466666,52.3566373189,3,10924.556685042942,70034.76278427483,4.296977556577893,445.6044101868088,13916.660660081823
506,4.93807220459,52.3516197205,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1297226709706,11585.556443461375
507,4.90927219391,52.3670463562,1,5391.083333333332,34502.93333333334,6.400000000000004,399.2241137341813,11589.601779176488
511,4.91252183914,52.342792511,1,9811.056685042942,62790.76278427483,6.400000000000001,399.07575245001095,11583.243326753523
512,4.94528198242,52.3443031311,1,9002.637181837505,57665.881885328665,6.440915764170028,399.0849863848972,11583.639090577528
513,4.87504720688,52.3776092529,1,5828.504385964911,37302.42807017544,6.400000000000004,399.2887974845349,11592.373808504432
514,5.006147384646667,52.35344187416666,3,84215.7796701452,539120.2578202755,4.268244189387882,470.6218846663671,16591.29277750247
515,4.942610899609999,52.35853576663334,3,95448.78003675256,610872.1922352165,6.400000000000001,497.2746507712277,16574.72550278945
516,4.80233478546,52.3428916931,1,9811.056685042942,62790.76278427483,6.400000000000001,399.07635869142047,11583.26931016767
517,4.920517444615,52.34776115415,2,8389.113003478544,53829.59115360866,3.2023662840818226,413.2833802949373,12595.927425183345
518,4.860846996306667,52.3738975525,3,21204.98420341922,135747.63223521633,6.405543563107128,435.98236897259017,13783.452776703123
521,4.8315911293,52.361000061,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1871073895624,11588.015819012484
522,4.80629515648,52.34875297545,2,78227.64001837629,500656.89611760806,6.4,422.8689045416681,12718.865674465607
523,4.96606397629,52.3028106689,1,9811.056685042942,62790.76278427483,6.400000000000001,398.8316725121036,11572.781320889964
525,4.901337385175,52.3400001526,2,15268.55668504294,97718.76278427483,6.400000000000002,522.9672635897795,17263.302887906564
526,4.85246610641,52.377532959,1,5041.749999999999,32267.200000000008,6.400000000000004,399.28833013221976,11592.353780460217
527,4.9231710434,52.3451423645,1,5974.965709728867,38239.78054226475,6.400000000000001,399.09011672444205,11583.858974517618
528,4.80383205414,52.3619613647,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1929901136914,11588.26793400107
531,4.97258710861,52.3219718933,1,8389.113003478544,53829.59115360866,6.404732568163645,398.94857137559086,11577.79215517054
532,4.88500118256,52.3531646729,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1391716844315,11585.96141214486
533,4.86634922028,52.3681297302,2,21120.744780281035,135172.76659379867,6.400000000000002,399.23074600146487,11589.886010780876
534,4.80281305313,52.3832321167,1,8389.113003478544,53829.59115360866,6.404732568163645,399.3232474882955,11593.85012264713
538,4.78366279602,52.3566741943,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1606394996989,11586.881477506871
539,4.93506193161,52.3682136536,1,673.4999999999998,4308.8,6.625771697885357,399.2312597879678,11589.908029502833
540,4.90157699585,52.4182891846,1,3518.1666666666656,22516.26666666667,6.400000000000004,399.53830738844215,11603.065560055786
541,4.94176578522,52.3545265198,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1475015716967,11586.318415002996
542,4.8502750396700005,52.3533153534,2,5626.333333333332,36008.53333333334,3.200000000000001,507.7673876373747,18562.36086058884
543,4.87364006042,52.3472633362,2,5580.197530864197,35713.26419753087,3.200000000000002,399.1030836915602,11584.414729508197
544,4.821646928785,52.3571071625,2,5560.916666666665,35589.86666666668,3.200000000000002,465.03102477954354,14703.002277936266
545,4.8994371891,52.34975242615,2,4811.999999999998,30796.800000000003,3.2000000000000024,409.1058574491353,12078.302598245638
550,4.80946016312,52.3457832336,1,8389.113003478544,53829.59115360866,6.404732568163645,399.0940346206324,11584.02689322643
551,4.87034416199,52.3539276123,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1438381988252,11586.161410148232
552,4.957352399825,52.39353370665,2,10570.416666666664,67650.66666666669,6.400000000000004,416.1889343644905,12499.406525604376
555,4.88301277161,52.3909378052,1,5275.291666666666,33761.86666666668,6.400000000000006,399.370478149052,11595.874086373638
558,4.88882946968,52.3757677078,2,1168.666666666666,7624.266666666667,3.25057286345658,495.915883437628,18154.632470807894
559,4.90737390518,52.3568687439,1,10985.249999999998,70305.60000000002,6.400000000000004,399.1618297004164,11586.93248667085
563,4.87485218048,52.3323402405,1,936.4999999999995,5993.6,6.400000000000005,399.0118849322812,11580.505922106451
564,4.89427423477,52.3698692322,1,5452.926666666665,34898.73066666668,6.400000000000003,399.2413959327138,11590.342420428988
567,4.8711438179,52.3717193604,2,7417.833333333332,47365.33333333334,6.391442133496343,405.8560748997788,12102.472916542649
568,4.93637895584,52.3953552246,1,5157.999999999999,33011.200000000004,6.400000000000004,399.3975642008294,11597.034771917964
569,4.851338386533333,52.35337320963333,3,16778.226006957088,107659.18230721731,4.269821712109096,569.2573261248157,19810.90217280393
570,4.8272600174,52.36561203,1,8389.113003478544,53829.59115360866,6.404732568163645,399.2153336767624,11589.225500432996
571,4.87560796738,52.3618545532,1,10394.749999999998,66526.40000000001,6.400000000000003,399.1923364593586,11588.23992049045
572,4.85735177994,52.3591766357,1,5238.69658119658,33527.658119658125,6.400000000000004,399.1759498589705,11587.537639945616
573,4.94498586655,52.3716049194,1,2037.916666666666,13042.666666666668,6.400000000000004,399.25202366180775,11590.797875644748
576,4.98853588104,52.2977218628,1,8389.113003478544,53829.59115360866,6.404732568163645,398.8006501833368,11571.451498069002
577,4.96822690964,52.3004570007,1,9811.056685042942,62790.76278427483,6.400000000000001,398.8173228794516,11572.166203566749
578,4.92332220078,52.3432312012,2,16778.226006957088,107659.18230721731,6.404732568163645,399.07843393164575,11583.35825454768
579,4.89129781723,52.3490791321,1,9472.916666666664,60626.66666666668,6.400000000000002,399.1141862742824,11584.890574846078
580,4.92337179184,52.3480186462,1,8389.113003478544,53829.59115360866,6.404732568163645,399.1077018405135,11584.612659040822
581,4.986731767655,52.3010025024,2,8389.113003478544,53829.59115360866,3.2023662840818226,405.3174281345148,12074.904165074851
584,4.87362861633,52.344871521,4,11305.33231707317,72354.1268292683,3.200000000000002,405.6917856697253,12095.12226328657
585,4.910662889479999,52.3525848389,2,741.7902476652473,4658.657585057585,3.297828311080916,523.3919170856757,18099.073643231543
587,4.886397202806666,52.37856038409999,3,10804.041666666664,69145.86666666667,4.266666666666669,623.7032330228903,23305.298632923743
592,4.7760181427,52.3555145264,1,8389.113003478544,53829.59115360866,6.404732568163645,399.153545266449,11586.5774349394
593,4.83595895767,52.3656654358,1,9811.056685042942,62790.76278427483,6.400000000000001,399.21566058201927,11589.239510340169
594,4.89998602867,52.35099792485,2,10504.614942528731,67229.53563218392,6.400000000000004,555.6427436665278,18617.826136481777
595,4.989255905153333,52.36002604166666,3,160042.4463368118,1024410.9244869417,4.268244189387882,431.9304801662714,13595.39994769874
598,4.88145494461,52.3536224365,1,9162.296369871694,58502.90068874747,6.411320050367562,399.1419715659405,11586.081409840775
599,4.8875207901,52.3797874451,1,539.3293333333331,3469.0410666666667,6.553417374087704,399.3021413359311,11592.945647131795
600,4.87336492538,52.3343429565,2,16778.226006957088,107659.18230721731,6.404732568163645,399.0241190942306,11581.030294752623
604,4.88643884659,52.3761978149,1,5508.666666666666,35255.466666666674,6.400000000000004,399.280151825257,11592.003304151454
605,4.920378923415,52.357418060300006,2,5493.083333333332,35155.73333333334,3.200000000000002,421.4208689202972,13224.382651170705
607,4.91856479645,52.3540878296,1,5151.499999999999,32969.600000000006,6.400000000000004,399.14481819668384,11586.20341093002
608,4.976880073549999,52.32295036315,2,11168.09139784946,71475.78494623658,3.200000000000001,416.6645264538092,12580.164461138442
609,4.87133407593,52.343082428,2,14902.598351709608,95376.62945094152,6.400000000000002,399.0775245515968,11583.31927870943
610,4.889057874680001,52.3838634491,2,5565.374999999999,35618.40000000001,3.2000000000000024,440.2128638333601,13564.12513799001
611,4.86104695002,52.34365590413333,3,22246.09436274509,142375.00392156868,4.266666666666669,539.6949979129434,18742.66065809564
612,4.82880020142,52.3810272217,1,16778.226006957088,107659.18230721731,6.404732568163645,399.30973715737497,11593.27115711061
614,4.89042615891,52.4114456177,1,682.083333333333,4365.333333333333,6.627018779722064,399.4962880479777,11601.265102557
615,4.907370408376667,52.358286539733335,3,28011.226373564423,179411.11672215833,6.401577522721216,599.5581137114197,21277.066277587488
618,4.82214021683,52.3590812683,1,16778.226006957088,107659.18230721731,6.404732568163645,399.1753663404136,11587.512631951851
620,4.857648372653333,52.36437225343334,3,5135.958333333332,32870.13333333334,2.133333333333334,657.4293199700678,25511.835780958576
624,4.83791899681,52.3618774414,2,18200.169688521484,116620.3539378835,6.402366284081824,457.7556743431449,14345.138985623122
626,4.8698348999,52.3501281738,1,5487.499999999998,35120.00000000001,6.400000000000003,399.1206011532116,11585.165508510372
627,4.8868944644950005,52.3887748718,2,11258.916666666664,72057.0666666667,3.200000000000001,417.79528277523485,12980.836862896038
629,4.94611215591,52.3437232971,2,18878.26621830164,120675.50771869913,6.405050969442764,399.08144194350416,11583.487177097426
631,4.90719509125,52.3531532288,1,11251.0,72006.40000000002,6.400000000000005,399.1391016895333,11585.958412282022
632,4.876828193663333,52.3665377299,3,4688.583333333332,30006.93333333333,2.133333333333335,504.06495617008005,17758.441280374787
633,4.883429050445001,52.35556030275,2,25167.33901043563,161488.773460826,6.404732568163645,528.1177044555516,17595.87442200436
634,4.875945568084999,52.3306312561,2,151653.33333333326,970581.333333333,3.2000000000000006,442.7070369292177,14112.089976746542
637,4.85239950816,52.36921183266667,3,16778.226006957088,107659.18230721731,2.134910856054548,530.0312413380187,17895.134620397184
638,4.84787893295,52.3783874512,1,5521.009259259259,35334.45925925927,6.400000000000003,399.2935646065032,11592.578099727218
639,4.99296092987,52.3000450134,1,8389.113003478544,53829.59115360866,6.404732568163645,398.8148113294626,11572.058541868704
640,4.88241100311,52.3818778992,1,5257.089430894308,33645.37235772358,6.400000000000004,399.31494940084326,11593.494520774564
641,4.87790298462,52.3609390259,2,2232.5416666666656,14165.6,3.1902630858033127,399.1867338954266,11587.999812197946
642,4.9132142067,52.3489189148,1,10058.666666666664,64375.46666666669,6.400000000000004,399.1132065835391,11584.848586433762
646,4.87974596024,52.3525238037,1,5035.208333333331,32225.333333333336,6.400000000000004,399.1352519829971,11585.793420667102
647,4.92116212845,52.3526153564,1,11139.499999999998,71292.80000000002,6.400000000000004,399.13581193055,11585.817419057015
648,4.8600730896,52.3702659607,1,8389.113003478544,53829.59115360866,6.404732568163645,399.24382502619466,11590.446520370262
649,4.9862780571,52.3117294312,2,9811.056685042942,62790.76278427483,3.2000000000000006,398.88606674118455,11575.112957538118
651,4.92293977737,52.3973999023,1,5225.291666666666,33441.86666666667,6.400000000000003,399.41010397169305,11597.572116935127
652,4.89041852951,52.3766307831,2,10676.063218390802,68326.80459770116,6.400000000000004,448.8135796431477,15046.452728787128
654,4.79459381104,52.35676002505,2,16778.226006957088,107659.18230721731,6.404732568163645,418.0176670395897,13038.034912377678
655,4.88127756119,52.3840198517,2,5339.999999999999,34176.00000000001,3.200000000000002,432.770498165371,13281.181159435071
656,4.83827781677,52.3747787476,1,8389.113003478544,53829.59115360866,6.404732568163645,399.2714602033221,11591.630828123129
658,4.93905687332,52.3965644836,2,13582.02967014521,87064.25782027535,6.4023662840818245,399.4049802522597,11597.35255958046
659,4.92237377167,52.3470726013,2,8389.113003478544,53829.59115360866,3.2023662840818226,399.1019175276824,11584.36474874746
660,4.998740196225,52.3519420624,2,16778.226006957088,107659.18230721731,3.2023662840818226,441.8462562751612,13771.27017712756
661,4.860101938250001,52.35854911805,2,9811.056685042942,62790.76278427483,3.2000000000000006,430.7896044278458,13254.312495624528
663,5.00726795197,52.3503952026,1,16778.226006957088,107659.18230721731,6.404732568163645,399.12223409896905,11585.235494346143
664,4.83549308777,52.3593559265,2,15031.498992735247,96201.5935535056,6.400000000000002,399.17704688158767,11587.58465525024
665,4.9059920311,52.3684272766,1,10349.708333333332,66238.13333333336,6.400000000000004,399.2325676181628,11589.964077547254
669,4.88925886154,52.3319892883,1,18238.54384225026,116688.2805904017,6.399233165588307,399.0097411991357,11580.414038384855
671,4.87065076828,52.333480835,1,5510.583333333332,35267.733333333344,6.400000000000004,399.0188523922141,11580.804557285128
673,4.888694524765,52.34490394595,2,673.4999999999995,4306.933333333333,3.312317271966457,437.7329321643407,14498.930114094795
675,4.90363693237,52.3935127258,1,5401.291666666666,34568.26666666667,6.400000000000004,399.3862657413953,11596.550615151686
679,4.87587606907,52.36431026460001,4,172385.55668504286,1103267.5627842746,4.800000000000002,575.3478887138824,20707.74977219119
680,4.93229722977,52.3618087769,1,9811.056685042942,62790.76278427483,6.400000000000001,399.19205632460125,11588.227914813562
681,4.91742897034,52.3831787109,2,5343.916666666666,34201.06666666668,3.2000000000000024,399.3229202271743,11593.83609841268
682,4.92258405685,52.3859863281,1,5565.166666666665,35617.06666666667,6.400000000000005,399.3401263308918,11594.57343418904
687,4.87449121475,52.3706703186,2,10893.583333333332,69718.93333333335,3.200000000000002,399.2463008960209,11590.552624788292
688,4.86789894104,52.353408813475006,4,89561.00594074746,573190.4380207836,4.8,618.0517640555449,22670.938636245555
689,4.87644290924,52.3807601929,1,5695.60488505747,36451.871264367815,6.400000000000003,399.3081010853158,11593.201045285085
690,4.81899499893,52.3490447998,1,9811.056685042942,62790.76278427483,6.400000000000001,399.1139763389403,11584.88157726737
691,4.81247806549,52.3737335205,1,8389.113003478544,53829.59115360866,6.404732568163645,399.265058800404,11591.35649726216
692,4.8841336965575,52.382217407225,4,29043.64267362375,186157.848973884,6.401183142040914,458.3339544614346,15323.827408971189
693,4.88936090469,52.3823318481,2,21353.113370085885,136659.92556854966,6.4,399.31773093616033,11593.613719426568
694,4.92512702942,52.3976974487,2,5211.083333333332,33350.93333333334,3.200000000000002,399.4119289230749,11597.65031808431
696,4.87499380112,52.3678207397,1,11215.483739837397,71779.09593495938,6.400000000000004,399.2288543597013,11589.80494294132
697,4.77713012695,52.3525924683,1,9811.056685042942,62790.76278427483,6.400000000000001,399.13567194492987,11585.811419524096
698,4.95808792114,52.3055343628,1,8389.113003478544,53829.59115360866,6.404732568163645,398.8482807131456,11573.493248223667
700,4.91559410095,52.3606109619,1,10906.749999999998,69803.20000000003,6.400000000000004,399.18472638728593,11587.91377648962
