charger_id,longitude,latitude,site_id,total_duration,total_volume,avg_power
1004882515,4.80281305313,52.3832321167,534,8389.113003478544,53829.591153608664,6.404732568163645
1004882545,4.89100408554,52.3385467529,535,0.0,0.0,0.0
1004882625,4.89103317261,52.3385467529,535,0.0,0.0,0.0
1004882675,4.89106273651,52.3385467529,535,0.0,0.0,0.0
1004882555,4.89471101761,52.3571853638,536,0.0,0.0,0.0
1004923095,4.8943810463,52.3572158813,536,0.0,0.0,0.0
1009554605,4.89475011826,52.3572616577,536,0.0,0.0,0.0
1004882565,4.86440086365,52.3706893921,537,0.0,0.0,0.0
1008934285,4.86440086365,52.3706893921,537,0.0,0.0,0.0
1004882585,4.78366279602,52.3566741943,538,9811.056685042942,62790.76278427483,6.400000000000001
1004882595,4.93506193161,52.3682136536,539,673.4999999999998,4308.8,6.625771697885357
1004882615,4.90157699585,52.4182891846,540,3518.1666666666656,22516.26666666667,6.400000000000004
1004882635,4.94176578522,52.3545265198,541,8389.113003478544,53829.591153608664,6.404732568163645
1004882655,4.85007190704,52.3533706665,542,5626.333333333332,36008.53333333334,6.400000000000003
1004905785,4.8504781723,52.3532600403,542,0.0,0.0,0.0
1004882665,4.87364006042,52.3472633362,543,0.0,0.0,0.0
1009498615,4.87364006042,52.3472633362,543,5580.197530864197,35713.26419753087,6.400000000000004
1004882685,4.82163286209,52.3571968079,544,0.0,0.0,0.0
1008957795,4.82166099548,52.3570175171,544,5560.916666666665,35589.866666666676,6.400000000000004
1004882695,4.89944219589,52.3497390747,545,4811.999999999998,30796.800000000003,6.400000000000005
1004886395,4.89943218231,52.3497657776,545,0.0,0.0,0.0
1004882725,4.87660884857,52.3715553284,546,0.0,0.0,0.0
1004882735,4.98434495926,52.3008270264,547,0.0,0.0,0.0
1004882745,4.88558912277,52.4219551086,548,0.0,0.0,0.0
1007197995,4.88576889038,52.4218215942,548,0.0,0.0,0.0
1004882765,4.80517721176,52.3457946777,549,0.0,0.0,0.0
1009459795,4.80517721176,52.3457946777,549,0.0,0.0,0.0
1004882775,4.80946016312,52.3457832336,550,8389.113003478544,53829.591153608664,6.404732568163645
1004882785,4.87034416199,52.3539276123,551,9811.056685042942,62790.76278427483,6.400000000000001
1004882835,4.95733690262,52.3935546875,552,5225.833333333332,33445.33333333334,6.400000000000004
1004898725,4.95736789703,52.3935127258,552,5344.583333333332,34205.33333333334,6.400000000000003
1004882855,4.88460302353,52.3351974487,553,0.0,0.0,0.0
1004882865,4.85381317139,52.3945198059,554,0.0,0.0,0.0
1004882885,4.88301277161,52.3909378052,555,5275.291666666666,33761.866666666676,6.400000000000006
1004882895,4.89022111893,52.3879966736,556,0.0,0.0,0.0
1004882915,4.9450469017,52.3242835999,557,0.0,0.0,0.0
1008944205,4.94517421722,52.3241958618,557,0.0,0.0,0.0
1004882925,4.88863277435,52.3757743835,558,0.0,0.0,0.0
1004883325,4.88902616501,52.3757610321,558,1168.666666666666,7624.266666666667,6.501145726913159
1004882955,4.90737390518,52.3568687439,559,10985.249999999998,70305.60000000002,6.400000000000004
1004882995,4.85780000687,52.3427696228,560,0.0,0.0,0.0
1004883005,4.88010501862,52.381149292,561,0.0,0.0,0.0
1004883035,4.88404989243,52.3557929993,562,0.0,0.0,0.0
1004883045,4.87485218048,52.3323402405,563,936.4999999999995,5993.6,6.400000000000005
1004883055,4.89427423477,52.3698692322,564,5452.926666666665,34898.73066666668,6.400000000000003
1004883065,4.86230421066,52.3635444641,565,0.0,0.0,0.0
1004883075,4.89365911484,52.3478546143,566,0.0,0.0,0.0
1004883115,4.87115859985,52.3717193604,567,5285.416666666666,33826.66666666668,6.400000000000005
1008964675,4.87112903595,52.3717193604,567,2132.416666666666,13538.666666666666,6.382884266992681
1004883125,4.93637895584,52.3953552246,568,5157.999999999999,33011.200000000004,6.400000000000004
1004883145,4.85146808624,52.3536338806,569,0.0,0.0,0.0
1004885665,4.85127305984,52.3532905579,569,8389.113003478544,53829.591153608664,6.404732568163645
1004914015,4.85127401352,52.3531951904,569,8389.113003478544,53829.591153608664,6.404732568163645
1004883165,4.8272600174,52.36561203,570,8389.113003478544,53829.591153608664,6.404732568163645
1004883175,4.87560796738,52.3618545532,571,10394.749999999998,66526.40000000001,6.400000000000003
