charger_id,longitude,latitude,site,total_duration,total_volume,avg_power
103053,113.924005,22.573024,50,18470.458333333332,129293.20833333331,7.0
103054,113.833747,22.721038,51,13837.124999999998,96859.875,7.0
103055,113.82565,22.727942,52,32480.549166666668,227363.84416666665,7.0
103056,113.813758,22.668147,53,42913.875,300397.12499999994,7.0
103058,113.847282,22.609198,54,0.0,0.0,0.0
164437,113.847282,22.609198,54,0.0,0.0,0.0
103059,113.927825,22.582072,55,32413.583333333332,226895.0833333333,7.0
103060,113.82838,22.728282,56,3088.249999999998,463237.5,150.00000000000006
164438,113.82838,22.728282,56,2189.9999999999995,328500.0,150.00000000000003
18858,113.82838,22.728282,56,7623.333333333331,53363.33333333332,7.0
103063,113.92523,22.724682,57,1251.5454122974315,188785.16904824504,151.7495552693794
164439,113.92523,22.724682,57,5110.0,766500.0,150.0
103065,113.92127,22.67241,58,7709.874999999998,1156481.25,150.00000000000003
164441,113.92127,22.67241,58,1459.999999999999,219000.0,150.00000000000003
103066,113.863634,22.585192,59,16874.440819833086,2531166.122974963,150.0
164442,113.863634,22.585192,59,38689.99999999999,5803500.0,150.0
103067,113.863746,22.583958,60,41532.166666666664,290725.1666666666,7.0
103070,113.847831,22.602124,61,17534.416666666664,2630162.5,150.0
103071,113.846998,22.602568,62,36554.95833333333,255884.7083333333,7.0
103072,113.859011,22.765804,63,13304.132488479261,1995619.8732718895,150.0
164443,113.859011,22.765804,63,5839.999999999999,876000.0,150.0
103073,113.929314,22.663549,64,10838.291666666664,1625743.75,150.0
103078,114.20466,22.647403,65,181304.20833333334,1943143.6666666665,10.621523686352646
103080,114.516991,22.592788,66,6229.666666666665,93920.58333333334,20.494639312996075
103082,114.305042,22.76682,67,241972.08333333328,1693804.5833333333,7.0
103083,114.124993,22.641906,68,25888.125,181216.87499999997,7.0
103084,114.251401,22.730242,69,14713.791666666666,102996.54166666667,7.0
103085,114.26138,22.681619,70,13738.258064516129,96167.80645161291,7.0
103086,114.108052,22.62382,71,31568.5,272911.5833333333,8.440464278056774
103088,114.185368,22.636284,72,181791.16666666666,1272538.1666666665,7.0
103089,114.185368,22.636284,72,178695.24999999997,1541925.083333333,8.85070277450536
103090,114.110524,22.618137,73,144062.9513888889,1008440.659722222,7.0
103093,114.25332,22.72878,74,6794.181420794576,47559.269945562046,7.000000000000002
103094,114.135157,22.681539,75,5354.767441860464,321286.0465116279,60.00000000000002
103095,114.302115,22.721307,76,72807.33333333333,509651.3333333333,7.0
103096,114.073839,22.616327,77,38964.25,272749.75,7.0
103097,114.26997,22.71162,78,29277.666666666668,204943.66666666663,7.0
103100,114.138345,22.612226,79,109452.99999999999,766170.9999999999,7.0
103101,114.13163,22.607267,80,116709.0,816962.9999999999,7.0
103102,114.106996,22.616438,81,101143.7642857143,708006.3499999999,7.0
162924,114.106996,22.616438,81,71540.00000000003,500779.99999999994,7.0
103103,114.080907,22.623125,82,13162.916666666664,1974437.5,150.0
103104,114.158081,22.605939,83,109530.33333333333,766712.3333333333,7.0
103106,114.325699,22.689934,84,0.0,0.0,0.0
103107,114.325699,22.689934,84,87559.08333333333,612913.5833333334,7.0
164444,114.325699,22.689934,84,0.0,0.0,0.0
103108,114.121224,22.681845,85,35598.833333333336,249191.8333333333,7.0
103109,114.211673,22.666011,86,14985.147619047619,2247772.1428571427,150.0
165982,114.211673,22.666011,86,15330.0,2299500.0,150.0
103110,114.146513,22.603742,87,10745.609062980027,1611841.3594470047,150.00000000000003
163657,114.146513,22.603742,87,11679.999999999998,1752000.0,150.0
103112,114.162049,22.612674,88,160755.4583333333,38581310.0,240.0
103114,113.887207,22.768778,89,5373.874999999998,806081.25,150.00000000000003
107699,113.924111,22.523311,90,59602.291666666664,208608.0208333333,3.5
107890,114.03102,22.652169,91,48297.416666666664,338081.9166666666,7.0
107983,113.922767,22.663999,92,4350.291666666665,30452.041666666664,7.000000000000002
108063,113.855971,22.611978,93,39140.33333333333,273982.3333333333,7.0
108065,113.856007,22.612175,93,56396.5,394775.5,7.0
97984,113.856092,22.612233,93,51211.375,358479.625,7.0
108064,113.855303,22.611936,94,55873.08333333333,391111.5833333333,7.0
108224,114.106492,22.586961,95,266232.52491408936,49247363.85616101,187.12294663988214
108288,114.135914,22.546632,96,4802.541666666665,67235.58333333333,14.0
108516,114.385619,22.75174,97,54648.189026448206,9464940.077319589,171.19839250157395
108967,113.914678,22.513683,98,189799.25,1328594.75,7.0
109354,114.095187,22.704937,99,121778.1138773148,29226747.330555554,240.0
109565,114.112399,22.574182,100,10219.999999999998,1226400.0,120.00000000000003
109884,113.824877,22.763476,101,81760.0,14599269.999999998,178.56250000000003
109935,114.051511,22.670646,102,15330.0,1839600.0,120.0
110197,114.068186,22.653259,103,91980.0,11037600.0,120.0
110198,113.918816,22.757591,104,45990.0,6694100.0,145.5555555555556
110438,113.968312,22.565812,105,245280.0,36792000.0,150.0
111803,114.270844,22.75975,106,35770.000000000015,7154000.0,200.0
87782,114.270844,22.75975,106,184275.2315505943,36306263.548370294,196.876508218467
116884,114.158691,22.607401,107,30660.0,214620.00000000003,7.000000000000001
117015,114.119255,22.537699,108,5839.999999999999,40879.99999999999,6.999999999999999
120329,113.839593,22.671026,109,61320.0,9198000.0,150.0
121540,113.993783,22.69064,110,71540.00000000003,500779.99999999994,7.0
121585,113.913595,22.572866,111,10220.0,429240.0,42.0
121592,113.936238,22.631763,112,4380.0,525600.0,120.0
121595,114.121234,22.610245,113,25550.0,6132000.0,239.99999999999994
121611,113.92368,22.693836,114,5110.0,35770.000000000015,7.000000000000001
121612,113.791756,22.698816,115,15330.0,107310.00000000001,7.000000000000001
121623,113.97071,22.695126,116,0.0,0.0,0.0
121626,113.858087,22.586088,117,15330.0,107310.00000000001,7.000000000000001
121627,113.806076,22.673562,118,20439.999999999996,143080.00000000006,7.000000000000001
121628,113.835707,22.600407,119,0.0,0.0,0.0
121629,113.858895,22.582831,120,0.0,0.0,0.0
121630,113.866441,22.567589,121,15330.0,107310.00000000001,7.000000000000001
121631,113.85835,22.585807,122,5110.0,35770.000000000015,7.000000000000001
121632,113.86248,22.572367,123,15330.0,107310.00000000001,7.000000000000001
121638,114.122837,22.542639,124,40880.0,286160.0000000001,7.000000000000001
121643,113.817222,22.703489,125,11679.999999999998,700800.0,60.0
121674,113.935363,22.557731,126,127020.0,889140.0,7.0
121683,114.35166,22.665823,127,153300.0,1073100.0,7.0
121684,113.859444,22.570953,128,5839.999999999999,40879.99999999999,6.999999999999999
121705,113.888291,22.50086,129,197100.00000000003,1379700.0,6.999999999999999
121745,114.035599,22.627436,130,2919.9999999999995,175200.0,60.0
121746,114.031098,22.627558,131,110230.00000000001,13227600.0,120.0
121769,114.224867,22.695413,132,30660.0,214620.00000000003,7.000000000000001
121770,113.899894,22.67147,133,219730.0,1538110.0000000007,7.000000000000001
121772,113.999267,22.696603,134,10220.0,71540.00000000003,7.000000000000001
121779,113.87032,22.818918,135,5110.0,35770.000000000015,7.000000000000001
121782,114.40559,22.744758,136,10220.0,919800.0,90.0
121846,113.913753,22.572331,137,10220.0,429240.0,42.0
121847,114.134341,22.700154,138,15330.0,107310.00000000001,7.000000000000001
12201,113.925772,22.541289,139,4863.708333333332,34045.95833333333,7.000000000000002
122098,113.853433,22.71356,140,81760.0,26163200.0,320.0
122102,113.89343,22.484426,141,10219.999999999998,71540.00000000001,7.000000000000001
122106,114.301752,22.764638,142,61320.0,9811200.0,160.0
122119,113.895929,22.563381,143,0.0,0.0,0.0
123352,113.896238,22.563403,143,97090.0,8247540.0,84.94736842105263
95914,113.896238,22.563403,143,39848.37684652117,3447379.414613737,86.26351677892801
122120,113.91395,22.584374,144,0.0,0.0,0.0
122121,113.88261,22.58015,145,25550.0,3066000.0,119.99999999999997
122123,113.892555,22.730455,146,56210.00000000001,20235600.0,360.0
157286,113.892526,22.730822,146,5110.0,35770.000000000015,7.000000000000001
122141,113.862667,22.583094,147,0.0,0.0,0.0
122480,113.862667,22.583094,147,0.0,0.0,0.0
122178,114.02104399999999,22.6565675,148,10220.0,1226400.0,119.99999999999997
122318,113.784724,22.714121,149,7300.000000000001,51099.99999999999,7.0
122359,114.102541,22.707336,150,5839.999999999999,700800.0,120.0
122498,114.121466,22.652676,151,0.0,0.0,0.0
122509,113.785002,22.7259,152,364999.9999999998,2554999.999999999,7.000000000000001
122522,114.082419,22.546174,153,5839.999999999999,40879.99999999999,6.999999999999999
122523,114.038511,22.669049,154,1459.999999999999,10219.999999999998,7.000000000000001
122524,113.868511,22.585276,155,5110.0,35770.000000000015,7.000000000000001
122528,114.294972,22.665233,156,5110.0,306600.0,59.999999999999986
122530,114.294651,22.665218,156,20439.999999999996,1533000.0,75.00000000000001
122529,114.295888,22.665786,157,5110.0,613200.0,119.99999999999997
122531,114.288969,22.667231,158,20439.999999999996,1839600.0,90.00000000000001
122532,114.288926,22.667192,158,10220.0,71540.00000000003,7.000000000000001
122539,113.891257,22.747052,159,3650.0000000000005,25549.99999999999,7.0
123159,113.892155,22.7236,160,10220.0,71540.00000000003,7.000000000000001
123349,113.829524,22.771198,161,66429.99999999999,6898500.0,103.84615384615383
95905,113.829524,22.771198,161,64644.187247846654,6505306.115243005,100.88044938131017
123450,113.904298,22.569964,162,5839.999999999999,40879.99999999999,6.999999999999999
96012,113.904298,22.569964,162,8534.27446780024,59739.921274601686,7.0
123453,113.919439,22.526032,163,0.0,0.0,0.0
95970,113.919439,22.526032,163,0.0,0.0,0.0
123454,113.936386,22.606571,164,61320.0,11466840.0,187.0
95982,113.936386,22.606571,164,60410.10784241531,11675449.912076583,189.86500722254843
123455,113.932805,22.542201,165,20439.999999999996,143080.00000000006,7.000000000000001
95987,113.932805,22.542201,165,43441.59060325161,304091.13422276126,7.0
123457,114.110013,22.541075,166,0.0,0.0,0.0
96017,114.110013,22.541075,166,0.0,0.0,0.0
123575,113.827284,22.672488,167,186150.0,1303049.9999999998,6.999999999999999
123693,114.204482,22.653983,168,10220.0,71540.00000000003,7.000000000000001
123760,114.335077,22.701849,169,20439.999999999996,2452800.0,120.00000000000003
123769,114.212872,22.720053,170,729.9999999999995,5109.999999999999,7.000000000000001
123929,114.019848,22.533913,171,3650.0000000000005,438000.0,120.0
160598,114.019945,22.534075,171,83220.0,582540.0,7.0
94682,114.019945,22.534075,171,9552.125,66864.875,7.0
13383,113.937247,22.630207,172,26249.958333333332,211394.41666666666,8.335317887159416
136014,113.901823,22.573362,173,245280.0,28820400.0,117.5
136500,113.876044,22.667544,174,35770.000000000015,4292400.0,119.99999999999997
136664,113.865948,22.645428,175,25550.0,6132000.0,239.99999999999994
136971,114.206376,22.657326,176,5839.999999999999,40879.99999999999,6.999999999999999
142812,114.052184,22.627171,177,260610.00000000003,105470400.0,404.70588235294116
142815,114.052184,22.627171,177,5839.999999999999,40879.99999999999,6.999999999999999
143265,114.082138,22.708382,178,30660.0,11037600.0,360.0
165407,114.082138,22.708382,178,20439.999999999996,7358400.0,360.00000000000006
143334,114.032749,22.716766,179,3649.9999999999977,25549.99999999999,7.000000000000001
143420,114.103245,22.562474,180,5110.0,35770.000000000015,7.000000000000001
143421,114.216621,22.669431,181,42340.00000000001,296379.99999999994,7.0
143499,114.246453,22.705488,182,5110.0,102200.0,20.0
143500,114.274465,22.723024,183,372299.99999999994,5026050.0,13.500000000000002
157049,114.274132,22.722982,183,10220.0,71540.00000000003,7.000000000000001
91591,114.274132,22.722982,183,68251.125,477757.87499999994,7.0
149787,113.859428,22.612197,184,5839.999999999999,0.0,0.0
149952,114.119388,22.542734,185,10220.0,35770.000000000015,3.5000000000000004
150143,114.135152,22.606852,186,0.0,0.0,0.0
150156,114.135737,22.606588,187,5110.0,0.0,0.0
150262,113.941577,22.519504,188,0.0,0.0,0.0
151523,114.130016,22.602071,189,20439.999999999996,209510.0000000001,10.250000000000002
152547,113.998139,22.53656,190,38689.99999999999,270830.00000000006,7.0
91542,113.998139,22.53656,190,5396.247180451126,37773.730263157886,7.000000000000002
152548,113.935049,22.545405,191,10220.0,71540.00000000003,7.000000000000001
91543,113.935049,22.545405,191,7128.921534056658,49902.45073839662,7.0
152549,114.107819,22.555318,192,5110.0,35770.000000000015,7.000000000000001
152550,114.045764,22.546191,193,729.9999999999995,5109.999999999999,7.000000000000001
152551,114.053344,22.520186,194,15330.0,107310.00000000001,7.000000000000001
91544,114.053344,22.520186,194,17888.106981449248,125216.74887014473,7.0
152552,113.955618,22.550144,195,5110.0,35770.000000000015,7.000000000000001
157085,113.955843,22.550011,195,5839.999999999999,40879.99999999999,6.999999999999999
91631,113.955843,22.550011,195,5459.901515151513,25649.272727272724,5.020065156762339
152553,113.930472,22.54242,196,7300.000000000001,51100.0,7.0
91545,113.930472,22.54242,196,6014.624999999998,42102.37499999999,7.0
152554,114.101647,22.567775,197,5110.0,35770.000000000015,7.000000000000001
91546,114.101647,22.567775,197,7770.92966781214,54396.50767468499,7.0
152555,114.1484,22.541942,198,5110.0,35770.000000000015,7.000000000000001
91547,114.1484,22.541942,198,6624.066365007539,46368.464555052786,7.0
152556,114.033683,22.519079,199,10220.0,71540.00000000003,7.000000000000001
91549,114.033683,22.519079,199,7751.374999999997,54259.625,7.0
152557,114.037155,22.640178,200,5110.0,35770.000000000015,7.000000000000001
91550,114.037155,22.640178,200,46446.357273768605,325124.5009163803,7.0
152558,114.126831,22.590117,201,25550.0,178850.0000000001,7.000000000000001
91551,114.126831,22.590117,201,55491.62873209265,388441.40112464846,7.0
152559,114.149896,22.61672,202,15330.0,107310.00000000001,7.000000000000001
91553,114.149896,22.61672,202,34374.66381934217,240622.6467353952,7.0
152560,114.149992,22.617273,203,56210.00000000001,393470.0,7.0
91554,114.149992,22.617273,203,88328.37218949436,618298.6053264606,7.0
152561,114.236816,22.704524,204,245280.0,1716960.0000000002,7.000000000000001
91555,114.236816,22.704524,204,342457.3468945716,2397201.4282620014,7.0
152562,114.237543,22.720036,205,10220.0,71540.00000000003,7.000000000000001
157482,114.237421,22.720276,205,5839.999999999999,40879.99999999999,6.999999999999999
91556,114.237543,22.720036,205,8675.40357142857,69081.20833333333,7.694923305781698
152563,114.241036,22.717804,206,186150.0,1303049.9999999998,6.999999999999999
91557,114.241036,22.717804,206,11723.583333333332,79761.79166666667,6.882060708266341
152564,114.240013,22.7172,207,10220.0,71540.00000000003,7.000000000000001
91558,114.240013,22.7172,207,17519.999999999996,122639.99999999999,7.000000000000001
152565,114.241996,22.716239,208,10220.0,71540.00000000003,7.000000000000001
91559,114.241996,22.716239,208,33329.0,233303.0,7.0
152566,114.242339,22.715112,209,0.0,0.0,0.0
152567,114.240894,22.714486,210,0.0,0.0,0.0
91560,114.240894,22.714486,210,3168.8749999999986,22182.124999999996,7.0
152568,114.239907,22.728913,211,25550.0,178850.0000000001,7.000000000000001
91561,114.239907,22.728913,211,38238.984106529206,267672.88874570443,7.0
152569,113.978029,22.539426,212,5110.0,35770.000000000015,7.000000000000001
152570,114.127763,22.567324,213,5839.999999999999,40879.99999999999,6.999999999999999
91562,114.127763,22.567324,213,7502.333333333332,52516.33333333333,7.0
152572,113.915928,22.480345,214,18249.999999999993,127750.00000000003,7.000000000000001
91564,113.915928,22.480345,214,4296.083333333332,30072.583333333332,7.000000000000002
152573,114.026501,22.551029,215,10220.0,71540.00000000003,7.000000000000001
91566,114.026501,22.551029,215,20824.14388489208,145769.0071942446,7.0
152574,113.994306,22.59737,216,5839.999999999999,40879.99999999999,6.999999999999999
91567,113.994306,22.59737,216,38794.28750108291,271560.01250758034,7.0
157027,114.270954,22.690942,217,45990.0,321930.00000000006,7.000000000000001
91568,114.270954,22.690942,217,49876.36212121212,349134.5348484848,7.0
157028,114.234986,22.720152,218,10220.0,71540.00000000003,7.000000000000001
91569,114.234986,22.720152,218,17852.294760726072,124966.0633250825,7.0
157029,114.236146,22.720042,219,10220.0,71540.00000000003,7.000000000000001
91570,114.236146,22.720042,219,30746.216811583792,215223.51768108655,7.0
157030,114.192063,22.645317,220,5110.0,35770.000000000015,7.000000000000001
91571,114.192063,22.645317,220,22010.833333333332,154075.83333333334,7.0
157031,114.139536,22.617098,221,15330.0,107310.00000000001,7.000000000000001
157032,113.927137,22.520885,222,30660.0,214620.00000000003,7.000000000000001
91573,113.927137,22.520885,222,37692.59440353461,263848.1608247423,7.0
157033,113.841816,22.606214,223,15330.0,107310.00000000001,7.000000000000001
157034,113.903382,22.766855,224,71540.00000000003,500779.99999999994,7.0
157621,113.903102,22.766764,224,51100.0,357700.0000000002,7.000000000000001
91574,113.903382,22.766855,224,103694.99415584414,725864.9590909091,7.0
157035,113.877991,22.589083,225,4379.999999999999,30659.999999999996,7.0
91576,113.877991,22.589083,225,4230.773809523808,29615.416666666664,7.000000000000002
157036,114.342441,22.705786,226,15330.0,107310.00000000001,7.000000000000001
157037,114.119618,22.581101,227,51100.0,357700.0000000002,7.000000000000001
91578,114.119618,22.581101,227,60453.761786495284,423176.33250546706,7.0
157038,113.975109,22.558266,228,5110.0,35770.000000000015,7.000000000000001
157039,113.999412,22.664085,229,5110.0,35770.000000000015,7.000000000000001
91580,113.999412,22.664085,229,45018.791666666664,315131.5416666666,7.0
157040,113.841443,22.636479,230,5110.0,35770.000000000015,7.000000000000001
91581,113.841443,22.636479,230,10348.247448979591,72437.73214285713,7.0
157041,113.893699,22.575293,231,15330.0,107310.00000000001,7.000000000000001
91582,113.893699,22.575293,231,14844.70833333333,103912.95833333333,7.0
157042,114.068553,22.689256,232,5110.0,35770.000000000015,7.000000000000001
91584,114.068553,22.689256,232,8324.408934707903,58270.86254295532,7.0
157043,114.0665,22.690363,233,5110.0,35770.000000000015,7.000000000000001
91585,114.0665,22.690363,233,8493.477114356623,59454.33980049636,7.0
157044,114.064322,22.690736,234,15330.0,107310.00000000001,7.000000000000001
157045,114.064348,22.690969,234,5110.0,35770.000000000015,7.000000000000001
91586,114.064322,22.690736,234,11992.363609112708,83946.54526378897,7.0
91587,114.064348,22.690969,234,5448.728741496596,38141.10119047619,7.000000000000002
157046,114.068679,22.69148,235,20439.999999999996,143080.00000000006,7.000000000000001
91588,114.068679,22.69148,235,15519.124999999998,108633.875,7.0
157047,114.095443,22.547058,236,7300.000000000001,51099.99999999999,7.0
91589,114.095443,22.547058,236,5191.958333333332,36343.70833333332,7.000000000000003
157048,114.270027,22.722374,237,5110.0,35770.000000000015,7.000000000000001
91590,114.270027,22.722374,237,8297.077556972326,58079.54289880629,7.0
157050,114.274033,22.721826,238,10220.0,71540.00000000003,7.000000000000001
91592,114.274033,22.721826,238,6000.699561403507,42004.89692982456,7.0
157051,114.135713,22.54308,239,5110.0,35770.000000000015,7.000000000000001
91593,114.135713,22.54308,239,6767.940581387193,34358.21514482081,4.9291277011658075
157052,113.829739,22.7304,240,5110.0,35770.000000000015,7.000000000000001
91594,113.829739,22.7304,240,13490.636904761903,94434.45833333333,7.0
157053,113.819553,22.747975,241,10219.999999999998,71540.00000000001,7.000000000000001
91595,113.819553,22.747975,241,19474.50729717813,136321.5510802469,7.0
157054,113.8273,22.752012,242,5110.0,35770.000000000015,7.000000000000001
157055,114.129022,22.572176,243,20439.999999999996,143080.00000000006,7.000000000000001
91596,114.129022,22.572176,243,11288.467795778102,79019.27457044672,7.0
157056,114.129702,22.573866,244,10220.0,71540.00000000003,7.000000000000001
91597,114.129702,22.573866,244,6314.5448232323215,44201.81376262626,7.0
157057,114.105538,22.552862,245,186150.0,1303049.9999999998,6.999999999999999
91598,114.105538,22.552862,245,6731.074074074073,47117.518518518504,7.0
157058,114.097493,22.551725,246,5839.999999999999,40879.99999999999,6.999999999999999
91599,114.097493,22.551725,246,4754.666666666665,33282.666666666664,7.000000000000002
157059,114.022973,22.648233,247,10220.0,71540.00000000003,7.000000000000001
91600,114.022973,22.648233,247,12167.406322243049,85171.84425570135,7.0
157060,113.895002,22.492468,248,17520.0,122639.99999999999,6.999999999999999
91603,113.895002,22.492468,248,10812.96976190476,75719.955,7.001166970078888
157061,113.926702,22.510845,249,5110.0,35770.000000000015,7.000000000000001
91604,113.926702,22.510845,249,9749.75133053221,68248.25931372549,7.0
157062,114.055945,22.569354,250,10220.0,71540.00000000003,7.000000000000001
